,lon,lat,hurt,radius,color,group,type
5417,121.519469,25.046046,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
5418,121.556228,24.980741000000002,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
5419,121.50686499999999,25.036456,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
5420,121.56681299999998,25.04654,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
5421,121.48052,25.136324,1,1,#DDD23B,其他路段,普通重型-機車
5422,121.517403,25.04549,1,1,#DDD23B,公園路,計程車-小客車;普通重型-機車
5423,121.480461,25.136434,1,1,#DDD23B,其他路段,普通重型-機車
5424,121.50044799999999,25.032392,3,5,#DDD23B,其他路段,普通重型-機車;普通重型-機車;普通重型-機車
5425,121.591199,25.080794,1,1,#DDD23B,其他路段,營業用-小貨車;普通重型-機車
5426,121.55631799999999,25.040385999999998,1,1,#DDD23B,光復南北路,租賃車-小客車;普通重型-機車
5427,121.52801399999998,25.062951,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
5428,121.55918999999999,25.007479999999997,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
5429,121.51257199999999,25.081554999999998,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
5430,121.512555,25.11306,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
5432,121.57540800000001,25.031013,1,1,#DDD23B,其他路段,普通重型-機車;租賃車-小客車;普通重型-機車
5433,121.49142900000001,25.032613,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
5434,121.51548000000001,25.090881,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
5435,121.556312,25.04692,1,1,#DDD23B,光復南北路,普通重型-機車;自用-小客車
5436,121.56535500000001,25.084467,1,1,#DDD23B,其他路段,自用-小客車;普通輕型-機車
5437,121.543302,25.048368,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
5438,121.506304,25.037675,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
5439,121.56387099999999,24.982928,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
5440,121.52892299999999,25.055589,2,3,#DDD23B,其他路段,自用-小貨車;普通重型-機車;普通重型-機車
5441,121.51508000000001,25.115693,1,1,#DDD23B,其他路段,普通重型-機車;腳踏自行車-慢車;自用-小客車
5442,121.586546,25.059114,1,1,#DDD23B,南京東西路,自用-小客車;普通重型-機車
5443,121.549159,25.033023999999997,2,3,#DDD23B,其他路段,普通重型-機車;普通輕型-機車
5444,121.543272,25.047014,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
5445,121.502808,25.13791,4,15,#E98B2A,其他路段,普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車
5446,121.560879,24.985391,1,1,#DDD23B,其他路段,普通重型-機車;自用-小貨車;普通重型-機車
5447,121.555378,25.036947,1,1,#DDD23B,其他路段,大型重型1-機車;自用-小客車
5448,121.52804499999999,25.052292,2,3,#DDD23B,南京東西路,計程車-小客車;普通重型-機車;普通重型-機車
5449,121.530979,25.122781,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
5450,121.52283100000001,25.052609,2,3,#DDD23B,南京東西路,自用-小客車;普通重型-機車;普通重型-機車
5451,121.50028300000001,25.041777,1,1,#DDD23B,其他路段,普通重型-機車;計程車-小客車
5452,121.57043200000001,25.024159,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
5453,121.525403,25.087004999999998,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
5454,121.541875,25.066205,1,1,#DDD23B,民族東路,普通輕型-機車;自用-小客車
5455,121.49479099999999,25.018749,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;普通重型-機車
5456,121.52283100000001,25.052609,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
5457,121.53176,25.062936999999998,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
5458,121.52819299999999,25.02225,2,3,#DDD23B,其他路段,自用-小貨車;普通重型-機車;計程車-小客車;自用-小貨車
5459,121.532306,25.037631,1,1,#DDD23B,其他路段,普通重型-機車;自用-小貨車
5460,121.56108700000001,25.048188,1,1,#DDD23B,八德路3、4段,普通重型-機車;普通重型-機車
5461,121.5878,24.986065,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車;普通重型-機車
5462,121.54678100000001,25.024487,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
5463,121.49789399999999,25.122026,3,5,#DDD23B,其他路段,普通重型-機車;普通重型-機車;普通重型-機車
5464,121.56689899999999,24.983225,1,1,#DDD23B,其他路段,普通輕型-機車;自用-小客車
5465,121.517353,25.052769,1,1,#DDD23B,其他路段,普通重型-機車;計程車-小客車
5466,121.52686100000001,25.043651,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
5467,121.51058300000001,25.04736,1,1,#DDD23B,中華路1段,自用-小客車;普通輕型-機車
5468,121.53969599999999,25.064478,1,1,#DDD23B,民族東路,普通重型-機車;計程車-小客車
5469,121.53158300000001,25.014735,1,1,#DDD23B,其他路段,普通重型-機車;普通輕型-機車
5470,121.513645,25.076176999999998,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
5471,121.519586,25.043966,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
5472,121.549376,25.001265,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
5473,121.556721,24.975846,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
5474,121.544407,25.054676,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
5475,121.586941,25.044101,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
5476,121.508951,25.063672,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
5477,121.544127,25.033562,2,3,#DDD23B,其他路段,計程車-小客車;普通重型-機車;普通重型-機車
5478,121.523825,25.118825,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
5479,121.495492,25.108191,2,3,#DDD23B,其他路段,普通重型-機車;自用-小貨車;普通重型-機車
5480,121.52931799999999,25.046804,4,15,#E98B2A,其他路段,普通重型-機車;普通輕型-機車;普通重型-機車;普通重型-機車;普通重型-機車
5481,121.522921,25.062953,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
5482,121.55566999999999,25.057411,1,1,#DDD23B,光復南北路,普通重型-機車;計程車-小客車
5483,121.517211,25.032764,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
5484,121.523765,25.06086,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
5485,121.52561299999999,25.082367,1,1,#DDD23B,其他路段,普通重型-機車
5486,121.548953,24.98794,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
5487,121.56026999999999,25.054437,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
5488,121.560498,25.017637,2,3,#DDD23B,和平東路1、2、3段,普通重型-機車;普通重型-機車
5489,121.566779,24.988931,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
5490,121.534921,25.024692,1,1,#DDD23B,新生南路3段,自用-小客車;普通重型-機車
5491,121.57230600000001,25.050214999999998,1,1,#DDD23B,塔悠路,自用-小客車;普通重型-機車
5492,121.569725,25.002175,1,1,#DDD23B,其他路段,普通重型-機車
5493,121.523358,25.044426,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
5494,121.558723,24.988923,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
5495,121.615544,25.069604,2,3,#DDD23B,其他路段,普通重型-機車;普通輕型-機車
5496,121.541758,25.056222,1,1,#DDD23B,其他路段,普通輕型-機車
5497,121.539644,24.991354,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
5498,121.53011399999998,25.033089999999998,3,5,#DDD23B,其他路段,普通重型-機車;普通重型-機車;普通重型-機車
5499,121.519586,25.043966,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
5500,121.544362,24.988498999999997,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
5501,121.552475,25.047933,1,1,#DDD23B,八德路3、4段,自用-小客車;普通重型-機車
5502,121.61492199999999,25.055118,1,1,#DDD23B,其他路段,其他車-其他車;普通重型-機車
5503,121.519926,25.050342999999998,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
5504,121.52283100000001,25.052609,2,3,#DDD23B,其他路段,行人-人;普通重型-機車;普通重型-機車
5505,121.56363300000001,25.032675,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
5506,121.55947900000001,25.031952,3,5,#DDD23B,其他路段,普通重型-機車;普通重型-機車;普通重型-機車
5507,121.51548600000001,25.029689,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;普通重型-機車
5508,121.509052,25.057839,1,1,#DDD23B,其他路段,普通重型-機車;自用-小貨車
5510,121.521754,25.026785999999998,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
5511,121.54245800000001,25.049220000000002,1,1,#DDD23B,其他路段,普通重型-機車;普通輕型-機車
5512,121.585168,25.047815,1,1,#DDD23B,忠孝東路6段,自用-小客車;普通重型-機車
5513,121.55793100000001,25.043917,2,3,#DDD23B,光復南北路,普通輕型-機車;普通重型-機車
5514,121.524249,25.096048,2,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;普通重型-機車
5515,121.55253,25.000506,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
5516,121.60364799999999,25.071576999999998,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
5518,121.569272,24.984345,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
5519,121.560847,25.033179,1,1,#DDD23B,其他路段,普通重型-機車
5520,121.56465700000001,25.043120000000002,1,1,#DDD23B,基隆路1、3段,計程車-小客車;普通重型-機車
5521,121.616527,25.042787,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
5522,121.55273600000001,24.987326,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
5523,121.52804499999999,25.106096,1,1,#DDD23B,其他路段,普通輕型-機車;普通重型-機車
5524,121.616896,25.060672,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
5525,121.508156,25.113904,1,1,#DDD23B,其他路段,其他車-其他車;普通重型-機車;普通重型-機車
5526,121.519469,25.046046,1,1,#DDD23B,其他路段,計程車-小客車;自用-小客車;普通重型-機車
5527,121.544096,25.063685,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
5528,121.545207,25.012757999999998,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;普通重型-機車
5529,121.551575,25.044791,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
5530,121.574771,25.033913000000002,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
5531,121.503773,25.102242999999998,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
5533,121.55443899999999,24.987767,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
5534,121.54361000000002,25.021594,4,15,#E98B2A,其他路段,普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車
5535,121.499871,25.117816,1,1,#DDD23B,其他路段,自用-大貨車;普通重型-機車
5536,121.51616999999999,25.078637,1,1,#DDD23B,其他路段,普通重型-機車
5537,121.551875,25.045415,1,1,#DDD23B,八德路3、4段,計程車-小客車;普通重型-機車
5538,121.52958899999999,25.041632,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
5539,121.56426599999999,25.058004999999998,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
5540,121.53538999999999,25.045099,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
5541,121.501302,25.037645,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
5542,121.502425,25.120583,2,3,#DDD23B,其他路段,行人-人;普通重型-機車
5543,121.47450400000001,25.132428,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
5544,121.507701,25.038504,1,1,#DDD23B,中華路1段,自用-小客車;普通重型-機車
5545,121.52804499999999,25.052292,2,3,#DDD23B,南京東西路,普通重型-機車;普通重型-機車
5546,121.52833799999999,25.077985,1,1,#DDD23B,其他路段,租賃車-小客車;普通重型-機車
5547,121.515671,25.033580999999998,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
5548,121.511375,25.044544000000002,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
5549,121.530992,25.046232999999997,2,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;普通重型-機車
5550,121.61703700000001,25.035741,1,1,#DDD23B,其他路段,普通重型-機車
5551,121.566557,24.983713,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車
5552,121.52294599999999,25.080542,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
5553,121.46696100000001,25.119432999999997,3,5,#DDD23B,其他路段,普通重型-機車;行人-人;行人-人
5554,121.54226899999999,25.047326,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
5555,121.56310900000001,25.036082999999998,1,1,#DDD23B,基隆路1、3段,普通重型-機車;普通重型-機車
5556,121.522907,25.026823999999998,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
5557,121.519474,25.062602,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
5558,121.549637,25.051919,1,1,#DDD23B,南京東西路,普通重型-機車
5559,121.56876399999999,25.040741,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
5560,121.571367,25.043557,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
5561,121.52748400000002,25.050106,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車
5562,121.548391,25.028382999999998,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
5563,121.512203,25.082432999999998,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
5564,121.511844,25.054072,2,3,#DDD23B,其他路段,計程車-小客車;普通重型-機車;普通重型-機車
5565,121.608097,25.054492,1,1,#DDD23B,其他路段,普通重型-機車;租賃車-小客車
5566,121.564805,25.040963,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
5567,121.57848100000001,25.040966,1,1,#DDD23B,其他路段,普通重型-機車;租賃車-小客車
5568,121.50834099999999,25.044156,1,1,#DDD23B,中華路1段,普通重型-機車;計程車-小客車
5569,121.519369,25.115572,1,1,#DDD23B,其他路段,普通重型-機車;民營公車-大客車
5570,121.49851699999999,25.121548999999998,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
5571,121.56032900000001,25.005602,2,3,#DDD23B,其他路段,腳踏自行車-慢車;普通重型-機車
5572,121.537732,25.008479,1,1,#DDD23B,其他路段,普通重型-機車;民營公車-大客車
5573,121.53747299999999,25.035201999999998,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
5574,121.550366,25.051907,1,1,#DDD23B,南京東西路,普通重型-機車
5575,121.499895,25.121893,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
5576,121.548872,25.082975,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
5577,121.54816000000001,25.02071,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
5578,121.533176,25.044204999999998,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;普通重型-機車
5579,121.50061299999999,25.032741,2,3,#DDD23B,其他路段,普通輕型-機車;普通重型-機車
5581,121.50686499999999,25.036456,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
5582,121.498122,25.092779,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
5583,121.530248,25.094587,2,3,#DDD23B,福林路,自用-小客車;普通重型-機車;普通重型-機車
5584,121.56095400000001,25.050953,1,1,#DDD23B,南京東西路,普通重型-機車;計程車-小客車
5585,121.58193700000001,24.976925,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
5586,121.507723,25.034279,1,1,#DDD23B,其他路段,普通重型-機車;普通輕型-機車
5587,121.60605,25.054358999999998,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
5588,121.554479,24.987269,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
