,lon,lat,value,radius,color
292435,121.52554199999999,25.059062,2,1,#DDD23B
292437,121.567881,25.080358,2,1,#DDD23B
292464,121.557813,25.044994,1,1,#DDD23B
292476,121.516101,25.027151,2,1,#DDD23B
292477,121.512092,25.024071,2,1,#DDD23B
292499,121.488983,25.03439,2,1,#DDD23B
292533,121.52499399999999,25.1185,2,1,#DDD23B
292549,121.501107,25.124225,2,1,#DDD23B
292578,121.571041,24.997548000000002,2,1,#DDD23B
292581,121.50813899999999,25.050648000000002,2,1,#DDD23B
292582,121.59566000000001,25.064884,2,1,#DDD23B
292586,121.50206100000001,25.031222,2,1,#DDD23B
292605,121.509844,25.056908,2,1,#DDD23B
292613,121.547978,25.037716,2,1,#DDD23B
292632,121.51899099999999,25.026006,2,1,#DDD23B
292635,121.524129,25.047678,2,1,#DDD23B
292671,121.558637,25.006873000000002,2,1,#DDD23B
292682,121.534,25.006653,2,1,#DDD23B
292686,121.55626699999999,25.025807999999998,2,1,#DDD23B
292691,121.54425400000001,25.175888,2,1,#DDD23B
292696,121.530556,25.032729999999997,2,1,#DDD23B
292700,121.51393300000001,25.051665,2,1,#DDD23B
292701,121.510888,25.080006,2,1,#DDD23B
292706,121.51371999999999,25.067323000000002,3,3,#DDD23B
292729,121.513428,25.097787,2,1,#DDD23B
292749,121.49968100000001,25.121791,2,1,#DDD23B
292820,121.50681200000001,25.050741,2,1,#DDD23B
292826,121.51015100000001,25.024631,4,5,#DDD23B
292889,121.500546,25.031153,2,1,#DDD23B
292904,121.548875,25.041427,3,3,#DDD23B
292907,121.4886,25.141145,2,1,#DDD23B
292908,121.562618,25.041107999999998,2,1,#DDD23B
292932,121.568921,25.058572,2,1,#DDD23B
293038,121.5798,24.985862,2,1,#DDD23B
293084,121.581965,25.044166,3,3,#DDD23B
293086,121.554162,24.983741000000002,2,1,#DDD23B
293095,121.52283999999999,25.049554999999998,2,1,#DDD23B
293098,121.53034099999999,25.062679,2,1,#DDD23B
293099,121.52083,25.057668,3,3,#DDD23B
293111,121.523473,25.084004,3,3,#DDD23B
293163,121.502899,25.125770000000003,1,1,#DDD23B
293183,121.55582,25.02729,2,1,#DDD23B
293202,121.568004,25.004955,3,3,#DDD23B
293205,121.540714,25.044687,2,1,#DDD23B
293230,121.54393999999999,25.041399,3,3,#DDD23B
293237,121.525581,25.062466,2,1,#DDD23B
293239,121.56528600000001,25.041249,2,1,#DDD23B
293262,121.58525900000001,25.052706,2,1,#DDD23B
293273,121.52630900000001,25.088217999999998,2,1,#DDD23B
293276,121.524602,25.068384,3,3,#DDD23B
293278,121.56871799999999,25.041164000000002,2,1,#DDD23B
293285,121.509919,25.046744,2,1,#DDD23B
293329,121.574106,25.043414000000002,2,1,#DDD23B
293341,121.616677,25.055173,2,1,#DDD23B
293359,121.50866599999999,25.025379,3,3,#DDD23B
293414,121.52919399999999,25.028822,2,1,#DDD23B
293424,121.51826299999999,25.055854,2,1,#DDD23B
293429,121.527451,25.097832,2,1,#DDD23B
293437,121.57328799999999,25.083559,2,1,#DDD23B
293481,121.55407199999999,24.999845,3,3,#DDD23B
293498,121.501504,25.119625,3,3,#DDD23B
293512,121.577855,25.04898,2,1,#DDD23B
293517,121.52721899999999,25.03013,2,1,#DDD23B
293547,121.49148100000001,25.035372,2,1,#DDD23B
293548,121.544179,24.992467,2,1,#DDD23B
293563,121.511379,25.060686999999998,2,1,#DDD23B
293566,121.593598,25.05154,2,1,#DDD23B
293571,121.511118,25.063943,3,3,#DDD23B
293580,121.53877299999999,25.00394,2,1,#DDD23B
293600,121.577855,25.04898,2,1,#DDD23B
293619,121.584681,24.999925,4,5,#DDD23B
293621,121.51239199999999,25.083198,2,1,#DDD23B
293630,121.522838,25.053386,3,3,#DDD23B
293643,121.505618,25.04598,2,1,#DDD23B
293654,121.53273600000001,25.04016,2,1,#DDD23B
293656,121.604127,25.052798000000003,2,1,#DDD23B
293694,121.569882,25.049626999999997,1,1,#DDD23B
293739,121.51822,25.062839,2,1,#DDD23B
293740,121.5214,25.085641,2,1,#DDD23B
293813,121.50197,25.040043,2,1,#DDD23B
293821,121.52592299999999,25.093654,1,1,#DDD23B
293822,121.56261200000002,25.025417,3,3,#DDD23B
293839,121.499577,25.134778,2,1,#DDD23B
293852,121.575988,25.047217,3,3,#DDD23B
293863,121.61504,25.06855,3,3,#DDD23B
293904,121.616979,25.038006,2,1,#DDD23B
293909,121.541223,24.995928,3,3,#DDD23B
293919,121.54362900000001,25.030707999999997,3,3,#DDD23B
293931,121.520827,25.047933,2,1,#DDD23B
293944,121.59058300000001,25.049571,3,3,#DDD23B
293948,121.554576,25.027818,3,3,#DDD23B
293977,121.594402,24.998903,2,1,#DDD23B
294000,121.573251,25.033056,2,1,#DDD23B
294016,121.57918000000001,25.041592,1,1,#DDD23B
294068,121.492805,25.137937,2,1,#DDD23B
294096,121.590005,25.077503,2,1,#DDD23B
294099,121.508421,25.043266,2,1,#DDD23B
294110,121.578004,25.046404000000003,2,1,#DDD23B
294111,121.518433,25.065881,1,1,#DDD23B
294120,121.56711100000001,25.045848,2,1,#DDD23B
294129,121.55179,25.038957999999997,3,3,#DDD23B
294130,121.517721,25.028275,3,3,#DDD23B
294176,121.501052,25.137109,2,1,#DDD23B
294186,121.506518,25.063570000000002,5,15,#E98B2A
294211,121.542134,25.064277,3,3,#DDD23B
294241,121.504189,25.019961,3,3,#DDD23B
294243,121.543678,25.039118,2,1,#DDD23B
294244,121.560699,24.984682,4,5,#DDD23B
294255,121.574008,25.040853,2,1,#DDD23B
294272,121.51517700000001,25.029846,2,1,#DDD23B
294278,121.571095,24.991695999999997,2,1,#DDD23B
294286,121.520459,25.093728,2,1,#DDD23B
294288,121.567503,25.079713,3,3,#DDD23B
294297,121.538192,25.097932,2,1,#DDD23B
294298,121.576743,25.03525,2,1,#DDD23B
294300,121.552377,25.033205,2,1,#DDD23B
294303,121.57155800000001,24.994044,2,1,#DDD23B
294306,121.54621399999999,25.057006,2,1,#DDD23B
294335,121.503073,25.135696,2,1,#DDD23B
294336,121.527551,25.052035999999998,2,1,#DDD23B
294340,121.503328,25.046012,2,1,#DDD23B
294341,121.53668300000001,25.058201999999998,2,1,#DDD23B
294342,121.544509,25.079769,2,1,#DDD23B
294343,121.513605,25.034896,2,1,#DDD23B
294344,121.568339,25.063647,2,1,#DDD23B
294371,121.571509,24.993544,2,1,#DDD23B
294376,121.54592,24.98678,2,1,#DDD23B
294379,121.522746,25.057910999999997,2,1,#DDD23B
294392,121.5387,25.004366,2,1,#DDD23B
294404,121.52958500000001,25.042707999999998,2,1,#DDD23B
294405,121.525732,25.068326000000003,1,1,#DDD23B
294413,121.537201,25.102816,2,1,#DDD23B
294428,121.544604,24.993863,2,1,#DDD23B
294437,121.61218600000001,25.055285,2,1,#DDD23B
294443,121.54200300000001,25.047094,2,1,#DDD23B
294445,121.54071699999999,24.988367999999998,2,1,#DDD23B
294457,121.51608799999998,25.051095,2,1,#DDD23B
294466,121.514622,25.057057,2,1,#DDD23B
294483,121.55575800000001,25.084933,3,3,#DDD23B
294487,121.50648999999999,25.084467,2,1,#DDD23B
294509,121.539322,25.056153,2,1,#DDD23B
294537,121.568551,25.040264,2,1,#DDD23B
294543,121.55433799999999,25.042021,2,1,#DDD23B
294557,121.560153,24.983664,3,3,#DDD23B
294570,121.508896,25.05489,2,1,#DDD23B
294580,121.53107299999999,25.06116,3,3,#DDD23B
294588,121.61666899999999,25.065707999999997,2,1,#DDD23B
294649,121.515946,25.061601,3,3,#DDD23B
294650,121.61123300000001,25.070424,2,1,#DDD23B
294654,121.563699,25.043233999999998,2,1,#DDD23B
294660,121.610417,25.079663,2,1,#DDD23B
294670,121.519201,25.026367999999998,2,1,#DDD23B
294679,121.515156,25.113111,2,1,#DDD23B
294702,121.58138799999999,25.068082,3,3,#DDD23B
294721,121.557305,25.029139999999998,1,1,#DDD23B
294728,121.516044,25.027213,3,3,#DDD23B
294729,121.533185,25.106920000000002,2,1,#DDD23B
294737,121.512027,25.044093,3,3,#DDD23B
294764,121.54346399999999,25.051822,2,1,#DDD23B
294799,121.54843600000001,25.021482000000002,2,1,#DDD23B
294803,121.50963700000001,25.111732999999997,1,1,#DDD23B
294848,121.52956,25.054848,13,25,#E98B2A
294859,121.52573899999999,25.068456,3,3,#DDD23B
294943,121.519038,25.058539,2,1,#DDD23B
294944,121.532848,25.038306,2,1,#DDD23B
294973,121.517247,25.039067000000003,3,3,#DDD23B
295002,121.543874,25.039807999999997,2,1,#DDD23B
295029,121.52566399999999,25.092715,2,1,#DDD23B
295049,121.52283999999999,25.049554999999998,2,1,#DDD23B
295085,121.589201,25.068944000000002,2,1,#DDD23B
295101,121.532375,25.118036,3,3,#DDD23B
295116,121.53908200000001,25.0547,3,3,#DDD23B
295125,121.57998400000001,25.055934,2,1,#DDD23B
295144,121.51169399999999,25.054683999999998,2,1,#DDD23B
295161,121.517876,25.039338,1,1,#DDD23B
295166,121.556827,25.004559,2,1,#DDD23B
295175,121.54851000000001,25.02972,2,1,#DDD23B
295179,121.54298500000002,25.024717000000003,1,1,#DDD23B
295236,121.573673,24.988101999999998,1,1,#DDD23B
295260,121.484973,25.137947,2,1,#DDD23B
295267,121.556221,24.986203,2,1,#DDD23B
295269,121.468926,25.128424,2,1,#DDD23B
295272,121.494184,25.035337,2,1,#DDD23B
295286,121.51465800000001,25.034748,3,3,#DDD23B
295309,121.541269,24.994478,2,1,#DDD23B
295313,121.560505,25.084482,2,1,#DDD23B
295336,121.544992,25.063348,2,1,#DDD23B
295371,121.56732199999999,25.051275,2,1,#DDD23B
295373,121.55963700000001,25.032962,2,1,#DDD23B
295380,121.50040200000001,25.026388,2,1,#DDD23B
295381,121.555254,25.058213000000002,2,1,#DDD23B
295386,121.599607,25.079025,2,1,#DDD23B
295388,121.547925,25.062124,2,1,#DDD23B
295419,121.50476499999999,25.049478,4,5,#DDD23B
295430,121.54639499999999,25.108539999999998,4,5,#DDD23B
295435,121.521975,25.104627,2,1,#DDD23B
295436,121.567301,24.982436,2,1,#DDD23B
295459,121.579704,25.04075,2,1,#DDD23B
295469,121.595171,25.084232999999998,2,1,#DDD23B
295482,121.533248,25.014363,2,1,#DDD23B
295495,121.515102,25.048863,2,1,#DDD23B
295500,121.556701,24.976017000000002,2,1,#DDD23B
295501,121.519398,25.034154,2,1,#DDD23B
295508,121.51056399999999,25.140086,3,3,#DDD23B
295513,121.553807,25.044531,2,1,#DDD23B
295535,121.501391,25.03625,2,1,#DDD23B
295565,121.560171,24.98367,3,3,#DDD23B
295566,121.57905900000002,25.045358,1,1,#DDD23B
295588,121.517175,25.044995,2,1,#DDD23B
295592,121.51714799999999,25.039176,2,1,#DDD23B
295606,121.50667299999999,25.037226999999998,2,1,#DDD23B
295632,121.506717,25.037523,2,1,#DDD23B
295638,121.55635500000001,25.025088,1,1,#DDD23B
295642,121.58107700000001,25.001905999999998,2,1,#DDD23B
295645,121.52453200000001,25.123018,2,1,#DDD23B
295656,121.51631699999999,25.025826000000002,2,1,#DDD23B
295681,121.609726,25.080302,2,1,#DDD23B
295727,121.513857,25.113946,2,1,#DDD23B
295755,121.545041,25.028328,2,1,#DDD23B
295774,121.557947,25.051454,2,1,#DDD23B
295781,121.58003000000001,25.044759,2,1,#DDD23B
295792,121.508202,25.050604999999997,4,5,#DDD23B
295793,121.576076,25.072837,2,1,#DDD23B
295807,121.563363,25.040585,2,1,#DDD23B
295820,121.578455,25.075906,2,1,#DDD23B
295832,121.51914099999999,25.057505,2,1,#DDD23B
295841,121.553821,25.044182,2,1,#DDD23B
295866,121.54916499999999,25.041439,2,1,#DDD23B
295911,121.557951,25.048169,2,1,#DDD23B
295912,121.505788,25.137067000000002,1,1,#DDD23B
295929,121.51221299999999,25.114017999999998,2,1,#DDD23B
295961,121.49646200000001,25.038648000000002,3,3,#DDD23B
295971,121.569802,25.039012,3,3,#DDD23B
295981,121.51733200000001,25.038776000000002,2,1,#DDD23B
295987,121.54160800000001,25.103157,2,1,#DDD23B
295999,121.515005,25.043407000000002,2,1,#DDD23B
296017,121.53544099999999,25.048427,2,1,#DDD23B
296021,121.509584,25.085717000000002,2,1,#DDD23B
296044,121.485937,25.121692000000003,2,1,#DDD23B
296052,121.538505,25.044578,1,1,#DDD23B
296078,121.537424,25.112433,2,1,#DDD23B
296079,121.503721,25.130729000000002,2,1,#DDD23B
296095,121.51158500000001,25.068665,2,1,#DDD23B
296098,121.571555,25.064651,2,1,#DDD23B
296125,121.50048500000001,25.017395999999998,2,1,#DDD23B
296126,121.501471,25.036594,2,1,#DDD23B
296135,121.54743400000001,25.045144,2,1,#DDD23B
296153,121.521318,25.118935999999998,2,1,#DDD23B
296164,121.47011299999998,25.125934,1,1,#DDD23B
296169,121.58725600000001,25.068967999999998,2,1,#DDD23B
296176,121.513697,25.062895,1,1,#DDD23B
296195,121.48723999999999,25.02986,2,1,#DDD23B
296206,121.51153300000001,25.073123000000002,2,1,#DDD23B
296293,121.61713700000001,25.052772,2,1,#DDD23B
296306,121.56903899999999,25.054514,2,1,#DDD23B
296333,121.58066299999999,25.080433,2,1,#DDD23B
296348,121.49335400000001,25.027353,3,3,#DDD23B
296349,121.513823,25.076086,2,1,#DDD23B
296354,121.52617099999999,25.022562,4,5,#DDD23B
296364,121.53453,25.044862,2,1,#DDD23B
296376,121.521612,25.045151999999998,1,1,#DDD23B
296383,121.620682,25.037245000000002,3,3,#DDD23B
296388,121.54708500000001,25.152316,2,1,#DDD23B
296389,121.464904,25.124363,2,1,#DDD23B
296408,121.529416,25.024188,2,1,#DDD23B
296416,121.51695600000001,25.050898,2,1,#DDD23B
296446,121.518993,25.053043,2,1,#DDD23B
296454,121.558931,24.979254,1,1,#DDD23B
296479,121.53310900000001,25.060392999999998,2,1,#DDD23B
296480,121.560754,24.988756,2,1,#DDD23B
296483,121.53123000000001,25.095832,2,1,#DDD23B
296488,121.50301200000001,25.123141,1,1,#DDD23B
296490,121.580279,25.079019,2,1,#DDD23B
296494,121.520668,25.048147,3,3,#DDD23B
296497,121.546618,25.018857,2,1,#DDD23B
296506,121.523431,25.099691,2,1,#DDD23B
296514,121.50846399999999,25.091104,2,1,#DDD23B
296541,121.528151,25.093839000000003,3,3,#DDD23B
296564,121.575971,25.047242,3,3,#DDD23B
296579,121.510122,25.059079,2,1,#DDD23B
296590,121.55303,25.119885999999997,2,1,#DDD23B
296598,121.559577,24.981462,2,1,#DDD23B
296626,121.573723,24.989147,1,1,#DDD23B
296637,121.54401599999998,25.047583,2,1,#DDD23B
296641,121.514857,25.115024,2,1,#DDD23B
296655,121.570438,25.048386999999998,2,1,#DDD23B
296687,121.56081699999999,25.03042,2,1,#DDD23B
296689,121.56837900000001,25.05922,2,1,#DDD23B
296692,121.583297,25.046039,2,1,#DDD23B
296693,121.568818,25.045129,2,1,#DDD23B
296696,121.51913,25.048463,3,3,#DDD23B
296719,121.58699299999999,25.067612,2,1,#DDD23B
296751,121.54241299999998,25.044556,2,1,#DDD23B
296791,121.522645,25.068135,2,1,#DDD23B
296792,121.53905400000001,25.005260999999997,2,1,#DDD23B
296796,121.52548600000001,25.056241,2,1,#DDD23B
296882,121.54446899999999,25.076098,5,15,#E98B2A
296894,121.53042099999999,25.062082,2,1,#DDD23B
296913,121.51801499999999,25.040796,2,1,#DDD23B
296939,121.506635,25.114666,2,1,#DDD23B
296946,121.53101399999998,25.029867000000003,2,1,#DDD23B
296957,121.615553,25.065542,1,1,#DDD23B
296960,121.560276,24.989697,2,1,#DDD23B
296962,121.496668,25.034098999999998,3,3,#DDD23B
296966,121.53658100000001,25.053971,2,1,#DDD23B
296967,121.576939,25.075142,2,1,#DDD23B
296970,121.500556,25.033068,3,3,#DDD23B
296972,121.558388,25.052156,3,3,#DDD23B
296975,121.571129,24.991702,3,3,#DDD23B
296982,121.580179,25.070915,2,1,#DDD23B
296987,121.55966299999999,25.041294,2,1,#DDD23B
297048,121.543948,25.03884,2,1,#DDD23B
297057,121.51959,25.030788,2,1,#DDD23B
297059,121.522948,25.081629,2,1,#DDD23B
297067,121.57158899999999,24.994035,2,1,#DDD23B
297072,121.548723,25.024501,2,1,#DDD23B
297076,121.56273,25.027322,1,1,#DDD23B
297086,121.559546,25.033201000000002,2,1,#DDD23B
297090,121.56158,25.039857,3,3,#DDD23B
297110,121.56543700000002,25.035865,3,3,#DDD23B
297117,121.577891,25.040805,2,1,#DDD23B
297128,121.54921000000002,25.038659,2,1,#DDD23B
297136,121.565381,25.033595000000002,2,1,#DDD23B
297137,121.491382,25.138472,2,1,#DDD23B
297148,121.513553,25.075351,2,1,#DDD23B
297154,121.51903,25.109069,2,1,#DDD23B
297161,121.513719,25.058234,2,1,#DDD23B
297186,121.542804,25.044612,2,1,#DDD23B
297187,121.53308,25.060384,2,1,#DDD23B
297199,121.54396100000001,25.051554,2,1,#DDD23B
297209,121.565261,25.044752,2,1,#DDD23B
297212,121.559101,25.084889,2,1,#DDD23B
297214,121.58108999999999,25.042994,2,1,#DDD23B
297217,121.53648100000001,25.006643,2,1,#DDD23B
297228,121.605202,25.073413000000002,2,1,#DDD23B
297249,121.53299299999999,25.109336,3,3,#DDD23B
297260,121.571979,25.042298000000002,1,1,#DDD23B
297261,121.512635,25.034935,2,1,#DDD23B
297285,121.560575,24.987669,2,1,#DDD23B
297304,121.49604,25.135348999999998,2,1,#DDD23B
297313,121.590327,25.065345999999998,2,1,#DDD23B
297408,121.525153,25.085901999999997,2,1,#DDD23B
297409,121.61903500000001,25.072999,2,1,#DDD23B
297412,121.492322,25.13813,2,1,#DDD23B
297468,121.52958500000001,25.054880999999998,5,15,#E98B2A
297473,121.504153,25.048397,2,1,#DDD23B
297497,121.538024,25.032372,2,1,#DDD23B
297531,121.561939,25.035949,1,1,#DDD23B
297540,121.506473,25.026063,3,3,#DDD23B
297541,121.540451,25.054651,2,1,#DDD23B
297545,121.53983500000001,25.097381,2,1,#DDD23B
297585,121.58946,25.05053,2,1,#DDD23B
297598,121.51888899999999,25.048266,2,1,#DDD23B
297602,121.619832,25.04259,2,1,#DDD23B
297607,121.56026100000001,24.98155,3,3,#DDD23B
297613,121.546099,25.135668,2,1,#DDD23B
297633,121.607482,25.071313,2,1,#DDD23B
297638,121.54862,25.080178,2,1,#DDD23B
297642,121.526017,25.027646,2,1,#DDD23B
297656,121.53053100000001,25.028294,2,1,#DDD23B
297658,121.55348700000002,25.044047,2,1,#DDD23B
297659,121.514579,25.094011,1,1,#DDD23B
297662,121.53473999999999,25.048419,2,1,#DDD23B
297663,121.50655,25.063476,4,5,#DDD23B
297665,121.527446,25.057357,2,1,#DDD23B
297666,121.514723,25.113674,2,1,#DDD23B
297704,121.559964,25.033884,2,1,#DDD23B
297710,121.519673,25.045551,2,1,#DDD23B
297730,121.52243500000002,25.052306,2,1,#DDD23B
297735,121.554184,24.984845999999997,2,1,#DDD23B
297749,121.503818,25.120064000000003,2,1,#DDD23B
297761,121.544372,25.073645000000003,3,3,#DDD23B
297777,121.52130600000001,25.118961,4,5,#DDD23B
297796,121.541106,25.067308999999998,2,1,#DDD23B
297880,121.54803000000001,25.028148,2,1,#DDD23B
297888,121.55403899999999,25.085453,2,1,#DDD23B
297930,121.49828600000001,25.142931,2,1,#DDD23B
297939,121.56605900000001,25.086425,2,1,#DDD23B
297956,121.490785,25.138957,1,1,#DDD23B
297957,121.51488799999998,25.072001,2,1,#DDD23B
297962,121.54096200000001,24.989747,2,1,#DDD23B
297974,121.52554199999999,25.059068,2,1,#DDD23B
297994,121.543364,25.024457,2,1,#DDD23B
298005,121.56835500000001,25.051225,3,3,#DDD23B
298024,121.55112,25.05794,2,1,#DDD23B
298038,121.52155900000001,25.113909,2,1,#DDD23B
298073,121.521525,25.049901000000002,2,1,#DDD23B
298074,121.5542,24.983775,2,1,#DDD23B
298081,121.50418300000001,25.019954000000002,2,1,#DDD23B
298100,121.54853200000001,25.000329999999998,2,1,#DDD23B
298113,121.565402,25.032966000000002,4,5,#DDD23B
298123,121.520307,25.030059,4,5,#DDD23B
298131,121.528945,25.03977,2,1,#DDD23B
298142,121.525628,25.062629,1,1,#DDD23B
298147,121.540791,25.062443,3,3,#DDD23B
298149,121.5839,25.041349,2,1,#DDD23B
298158,121.54859599999999,25.036,3,3,#DDD23B
298165,121.57540900000001,25.043367,2,1,#DDD23B
298176,121.555347,25.058223,2,1,#DDD23B
298207,121.503322,25.128663,3,3,#DDD23B
298219,121.583878,25.045097,2,1,#DDD23B
298226,121.55955900000001,25.033179,2,1,#DDD23B
298230,121.556573,24.97876,2,1,#DDD23B
298278,121.605947,25.071479999999998,2,1,#DDD23B
298279,121.56148,25.035944,2,1,#DDD23B
298281,121.55430700000001,25.029981,2,1,#DDD23B
298289,121.50294699999999,25.122641,2,1,#DDD23B
298292,121.583809,25.077169,2,1,#DDD23B
298299,121.502959,25.122684,2,1,#DDD23B
298304,121.55568500000001,25.035421,2,1,#DDD23B
298328,121.53155,25.017253,4,5,#DDD23B
298343,121.56798500000001,25.005,2,1,#DDD23B
298355,121.532448,25.0624,4,5,#DDD23B
298363,121.537051,25.051849,2,1,#DDD23B
298365,121.59057299999999,25.053682000000002,2,1,#DDD23B
298386,121.525218,25.049152,2,1,#DDD23B
298387,121.52851299999999,25.052139999999998,2,1,#DDD23B
298391,121.546999,25.044960999999997,2,1,#DDD23B
298392,121.61008100000001,25.071323,2,1,#DDD23B
298396,121.50618700000001,25.049077,2,1,#DDD23B
298402,121.522153,25.06492,2,1,#DDD23B
298411,121.532836,25.062622,1,1,#DDD23B
298446,121.51512199999999,25.058423,2,1,#DDD23B
298461,121.503694,25.137209,3,3,#DDD23B
298464,121.508222,25.050601999999998,2,1,#DDD23B
298472,121.50621799999999,25.08948,2,1,#DDD23B
298477,121.51456999999999,25.118845,1,1,#DDD23B
298502,121.619504,25.069574,2,1,#DDD23B
298507,121.56906000000001,25.025468,3,3,#DDD23B
298513,121.61743700000001,25.06575,2,1,#DDD23B
298593,121.51828700000002,25.117046,2,1,#DDD23B
298605,121.50061699999999,25.031112,1,1,#DDD23B
298654,121.58861,25.068979000000002,2,1,#DDD23B
298664,121.57209499999999,25.079623,2,1,#DDD23B
298667,121.53637900000001,25.044656,1,1,#DDD23B
298671,121.536353,25.000035,2,1,#DDD23B
298701,121.505334,25.121239000000003,2,1,#DDD23B
298703,121.570975,24.995231,2,1,#DDD23B
298714,121.589041,25.055232,2,1,#DDD23B
298726,121.576743,25.050835,2,1,#DDD23B
298733,121.522672,25.042441,1,1,#DDD23B
298765,121.54424499999999,25.0577,2,1,#DDD23B
298770,121.51626599999999,25.025723,2,1,#DDD23B
298774,121.522793,25.084088,2,1,#DDD23B
298798,121.55558500000001,25.021581,2,1,#DDD23B
298834,121.527752,25.052141,2,1,#DDD23B
298875,121.54866200000001,25.04472,2,1,#DDD23B
298904,121.503262,25.135724,2,1,#DDD23B
298909,121.555058,25.048085999999998,2,1,#DDD23B
298922,121.518084,25.110349,2,1,#DDD23B
298926,121.517719,25.077787,2,1,#DDD23B
298927,121.563566,25.051378,2,1,#DDD23B
298934,121.571748,24.994864,3,3,#DDD23B
298937,121.56658600000002,25.063451999999998,2,1,#DDD23B
298948,121.52883500000002,25.046632000000002,3,3,#DDD23B
298955,121.567576,25.036445,2,1,#DDD23B
298978,121.50105500000001,25.137027,2,1,#DDD23B
298988,121.50828899999999,25.050566,3,3,#DDD23B
299012,121.505523,25.042857,2,1,#DDD23B
299013,121.564706,25.041276999999997,3,3,#DDD23B
299018,121.55075,25.13915,2,1,#DDD23B
299034,121.55334099999999,25.01409,2,1,#DDD23B
